# This data can be accessed openly but users of the data are requested to acknowledge the Canadian Space Agency and the CANOPUS team in their publications.
# The following CANOPUS reference paper should also be cited: 
# Rostoker G. et al. (1993) CANOPUS - a ground-based instrument array for remote sensing the high latitude ionosphere during the ISTP/GGS program
# Site Lat Long yyyymmdd CoordSys Units no of records
 RANK 62.824 267.890 19860118 GEODETIC nT 15104
 
# Date(dd/mm/yyyy),time(hh:mi:ss),X,Y,Z,F=. if the data is valid anything else the data is suspect.
1986/01/18,03:36:11,1093.700,-0.100,0.500,.
1986/01/18,03:36:16,410.400,-0.100,0.000,.
1986/01/18,03:36:21,-547.600,-0.100,-1.100,.
1986/01/18,03:36:26,-820.900,0.000,-1.700,.
1986/01/18,03:36:31,-136.900,0.000,-1.200,.
1986/01/18,03:36:36,820.400,-0.100,-0.100,.
1986/01/18,03:36:41,1093.700,-0.100,0.500,.
1986/01/18,03:36:46,410.400,-0.100,0.000,.
1986/01/18,03:36:51,-547.600,-0.100,-1.100,.
1986/01/18,03:36:56,-820.900,0.000,-1.700,.
1986/01/18,03:37:01,-136.900,0.000,-1.200,.
1986/01/18,03:37:06,820.400,-0.100,-0.100,.
1986/01/18,03:37:11,1093.700,-0.100,0.500,.
1986/01/18,03:37:16,410.400,-0.100,0.000,.
1986/01/18,03:37:21,-547.600,-0.100,-1.100,.
1986/01/18,03:37:26,-820.900,0.000,-1.700,.
1986/01/18,03:37:31,-136.900,0.000,-1.200,.
1986/01/18,03:37:36,820.400,-0.100,-0.100,.
1986/01/18,03:37:41,1093.700,-0.100,0.500,.
1986/01/18,03:37:46,410.400,-0.100,0.000,.
1986/01/18,03:37:51,-547.600,-0.100,-1.100,.
1986/01/18,03:37:56,-820.900,0.000,-1.700,.
1986/01/18,03:38:01,-136.900,0.000,-1.200,.
1986/01/18,03:38:06,820.400,-0.100,-0.100,.
1986/01/18,03:38:11,1093.700,-0.100,0.500,.
1986/01/18,03:38:16,410.400,-0.100,0.000,.
1986/01/18,03:38:21,-547.600,-0.100,-1.100,.
1986/01/18,03:38:26,-820.900,0.000,-1.700,.
1986/01/18,03:38:31,-136.900,0.000,-1.200,.
1986/01/18,03:38:36,820.400,-0.100,-0.100,.
1986/01/18,03:38:41,1093.700,-0.100,0.500,.
1986/01/18,03:38:46,410.400,-0.100,0.000,.
1986/01/18,03:38:51,-547.600,-0.100,-1.100,.
1986/01/18,03:38:56,-820.900,0.000,-1.700,.
1986/01/18,03:39:01,-136.900,0.000,-1.200,.
1986/01/18,03:39:06,820.400,-0.100,-0.100,.
1986/01/18,03:39:11,1093.700,-0.100,0.500,.
1986/01/18,03:39:16,410.400,-0.100,0.000,.
1986/01/18,03:39:21,-547.600,-0.100,-1.100,.
1986/01/18,03:39:26,-820.900,0.000,-1.700,.
1986/01/18,03:39:31,-136.900,0.000,-1.200,.
1986/01/18,03:39:36,820.400,-0.100,-0.100,.
1986/01/18,03:39:41,1093.700,-0.100,0.500,.
1986/01/18,03:39:46,410.400,-0.100,0.000,.
1986/01/18,03:39:51,-547.600,-0.100,-1.100,.
1986/01/18,03:39:56,-820.900,0.000,-1.700,.
1986/01/18,03:40:01,-136.900,0.000,-1.200,.
1986/01/18,03:40:06,820.400,-0.100,-0.100,.
1986/01/18,03:40:11,1093.700,-0.100,0.500,.
1986/01/18,03:40:16,410.400,-0.100,0.000,.
1986/01/18,03:40:21,-547.600,-0.100,-1.100,.
1986/01/18,03:40:26,-820.900,0.000,-1.700,.
1986/01/18,03:40:31,-136.900,0.000,-1.200,.
1986/01/18,03:40:36,820.400,-0.100,-0.100,.
1986/01/18,03:40:41,1093.700,-0.100,0.500,.
1986/01/18,03:40:46,410.400,-0.100,0.000,.
1986/01/18,03:40:51,-547.600,-0.100,-1.100,.
1986/01/18,03:40:56,-820.900,0.000,-1.700,.
1986/01/18,03:41:01,-136.900,0.000,-1.200,.
1986/01/18,03:41:06,820.400,-0.100,-0.100,.
1986/01/18,03:41:11,1093.700,-0.100,0.500,.
1986/01/18,03:41:16,410.400,-0.100,0.000,.
1986/01/18,03:41:21,-547.600,-0.100,-1.100,.
1986/01/18,03:41:26,-820.900,0.000,-1.700,.
1986/01/18,03:41:31,-136.900,0.000,-1.200,.
1986/01/18,03:41:36,820.400,-0.100,-0.100,.
1986/01/18,03:41:41,1093.700,-0.100,0.500,.
1986/01/18,03:41:46,410.400,-0.100,0.000,.
1986/01/18,03:41:51,-547.600,-0.100,-1.100,.
1986/01/18,03:41:56,-820.900,0.000,-1.700,.
1986/01/18,03:42:01,-136.900,0.000,-1.200,.
1986/01/18,03:42:06,820.400,-0.100,-0.100,.
1986/01/18,03:42:11,1093.700,-0.100,0.500,.
1986/01/18,03:42:16,410.400,-0.100,0.000,.
1986/01/18,03:42:21,-547.600,-0.100,-1.100,.
1986/01/18,03:42:26,-820.900,0.000,-1.700,.
1986/01/18,03:42:31,-136.900,0.000,-1.200,.
1986/01/18,03:42:36,820.400,-0.100,-0.100,.
1986/01/18,03:42:41,1093.700,-0.100,0.500,.
1986/01/18,03:42:46,410.400,-0.100,0.000,.
1986/01/18,03:42:51,-547.600,-0.100,-1.100,.
1986/01/18,03:42:56,-820.900,0.000,-1.700,.
1986/01/18,03:43:01,-136.900,0.000,-1.200,.
1986/01/18,03:43:06,820.400,-0.100,-0.100,.
1986/01/18,03:43:11,1093.700,-0.100,0.500,.
1986/01/18,03:43:16,410.400,-0.100,0.000,.
1986/01/18,03:43:21,-547.600,-0.100,-1.100,.
1986/01/18,03:43:26,-820.900,0.000,-1.700,.
1986/01/18,03:43:31,-136.900,0.000,-1.200,.
1986/01/18,03:43:36,820.400,-0.100,-0.100,.
1986/01/18,03:43:41,1093.700,-0.100,0.500,.
1986/01/18,03:43:46,410.400,-0.100,0.000,.
1986/01/18,03:43:51,-547.600,-0.100,-1.100,.
1986/01/18,03:43:56,-820.900,0.000,-1.700,.
1986/01/18,03:44:01,-136.900,0.000,-1.200,.
1986/01/18,03:44:06,820.400,-0.100,-0.100,.
1986/01/18,03:44:11,1093.700,-0.100,0.500,.
1986/01/18,03:44:16,410.400,-0.100,0.000,.
1986/01/18,03:44:21,-547.600,-0.100,-1.100,.
1986/01/18,03:44:26,-820.900,0.000,-1.700,.
1986/01/18,03:44:31,-136.900,0.000,-1.200,.
1986/01/18,03:44:36,820.400,-0.100,-0.100,.
1986/01/18,03:44:41,1093.700,-0.100,0.500,.
1986/01/18,03:44:46,410.400,-0.100,0.000,.
1986/01/18,03:44:51,-547.600,-0.100,-1.100,.
1986/01/18,03:44:56,-820.900,0.000,-1.700,.
1986/01/18,03:45:01,-136.900,0.000,-1.200,.
1986/01/18,03:45:06,820.400,-0.100,-0.100,.
1986/01/18,03:45:11,1093.700,-0.100,0.500,.
1986/01/18,03:45:16,410.400,-0.100,0.000,.
1986/01/18,03:45:21,-547.600,-0.100,-1.100,.
1986/01/18,03:45:26,-820.900,0.000,-1.700,.
1986/01/18,03:45:31,-136.900,0.000,-1.200,.
1986/01/18,03:45:36,820.400,-0.100,-0.100,.
1986/01/18,03:45:41,1093.700,-0.100,0.500,.
1986/01/18,03:45:46,410.400,-0.100,0.000,.
1986/01/18,03:45:51,-547.600,-0.100,-1.100,.
1986/01/18,03:45:56,-820.900,0.000,-1.700,.
1986/01/18,03:46:01,-136.900,0.000,-1.200,.
1986/01/18,03:46:06,820.400,-0.100,-0.100,.
1986/01/18,03:46:11,1093.700,-0.100,0.500,.
1986/01/18,03:46:16,410.400,-0.100,0.000,.
1986/01/18,03:46:21,-547.600,-0.100,-1.100,.
1986/01/18,03:46:26,-820.900,0.000,-1.700,.
1986/01/18,03:46:31,-136.900,0.000,-1.200,.
1986/01/18,03:46:36,820.400,-0.100,-0.100,.
1986/01/18,03:46:41,1093.700,-0.100,0.500,.
1986/01/18,03:46:46,410.400,-0.100,0.000,.
1986/01/18,03:46:51,-547.600,-0.100,-1.100,.
1986/01/18,03:46:56,-820.900,0.000,-1.700,.
1986/01/18,03:47:01,-136.900,0.000,-1.200,.
1986/01/18,03:47:06,820.400,-0.100,-0.100,.
1986/01/18,03:47:11,1093.700,-0.100,0.500,.
1986/01/18,03:47:16,410.400,-0.100,0.000,.
1986/01/18,03:47:21,-547.600,-0.100,-1.100,.
1986/01/18,03:47:26,-820.900,0.000,-1.700,.
1986/01/18,03:47:31,-136.900,0.000,-1.200,.
1986/01/18,03:47:36,820.400,-0.100,-0.100,.
1986/01/18,03:47:41,1093.700,-0.100,0.500,.
1986/01/18,03:47:46,410.400,-0.100,0.000,.
1986/01/18,03:47:51,-547.600,-0.100,-1.100,.
1986/01/18,03:47:56,-820.900,0.000,-1.700,.
1986/01/18,03:48:01,-136.900,0.000,-1.200,.
1986/01/18,03:48:06,820.400,-0.100,-0.100,.
1986/01/18,03:48:11,1093.700,-0.100,0.500,.
1986/01/18,03:48:16,410.400,-0.100,0.000,.
1986/01/18,03:48:21,-547.600,-0.100,-1.100,.
1986/01/18,03:48:26,-820.900,0.000,-1.700,.
1986/01/18,03:48:31,-136.900,0.000,-1.200,.
1986/01/18,03:48:36,820.400,-0.100,-0.100,.
1986/01/18,03:48:41,1093.700,-0.100,0.500,.
1986/01/18,03:48:46,410.400,-0.100,0.000,.
1986/01/18,03:48:51,-547.600,-0.100,-1.100,.
1986/01/18,03:48:56,-820.900,0.000,-1.700,.
1986/01/18,03:49:01,-136.900,0.000,-1.200,.
1986/01/18,03:49:06,820.400,-0.100,-0.100,.
1986/01/18,03:49:11,1093.700,-0.100,0.500,.
1986/01/18,03:49:16,410.400,-0.100,0.000,.
1986/01/18,03:49:21,-547.600,-0.100,-1.100,.
1986/01/18,03:49:26,-820.900,0.000,-1.700,.
1986/01/18,03:49:31,-136.900,0.000,-1.200,.
1986/01/18,03:49:36,820.400,-0.100,-0.100,.
1986/01/18,03:49:41,1093.700,-0.100,0.500,.
1986/01/18,03:49:46,410.400,-0.100,0.000,.
1986/01/18,03:49:51,-547.600,-0.100,-1.100,.
1986/01/18,03:49:56,-820.900,0.000,-1.700,.
1986/01/18,03:50:01,-136.900,0.000,-1.200,.
1986/01/18,03:50:06,820.400,-0.100,-0.100,.
1986/01/18,03:50:11,1093.700,-0.100,0.500,.
1986/01/18,03:50:16,410.400,-0.100,0.000,.
1986/01/18,03:50:21,-547.600,-0.100,-1.100,.
1986/01/18,03:50:26,-820.900,0.000,-1.700,.
1986/01/18,03:50:31,-136.900,0.000,-1.200,.
1986/01/18,03:50:36,820.400,-0.100,-0.100,.
1986/01/18,03:50:41,1093.700,-0.100,0.500,.
1986/01/18,03:50:46,410.400,-0.100,0.000,.
1986/01/18,03:50:51,-547.600,-0.100,-1.100,.
1986/01/18,03:50:56,-820.900,0.000,-1.700,.
1986/01/18,03:51:01,-136.900,0.000,-1.200,.
1986/01/18,03:51:06,820.400,-0.100,-0.100,.
1986/01/18,03:51:11,1093.700,-0.100,0.500,.
1986/01/18,03:51:16,410.400,-0.100,0.000,.
1986/01/18,03:51:21,-547.600,-0.100,-1.100,.
1986/01/18,03:51:26,-820.900,0.000,-1.700,.
1986/01/18,03:51:31,-136.900,0.000,-1.200,.
1986/01/18,03:51:36,820.400,-0.100,-0.100,.
1986/01/18,03:51:41,1093.700,-0.100,0.500,.
1986/01/18,03:51:46,410.400,-0.100,0.000,.
1986/01/18,03:51:51,-547.600,-0.100,-1.100,.
1986/01/18,03:51:56,-820.900,0.000,-1.700,.
1986/01/18,03:52:01,-136.900,0.000,-1.200,.
1986/01/18,03:52:06,820.400,-0.100,-0.100,.
1986/01/18,03:52:11,1093.700,-0.100,0.500,.
1986/01/18,03:52:16,410.400,-0.100,0.000,.
1986/01/18,03:52:21,-547.600,-0.100,-1.100,.
1986/01/18,03:52:26,-820.900,0.000,-1.700,.
1986/01/18,03:52:31,-136.900,0.000,-1.200,.
1986/01/18,03:52:36,820.400,-0.100,-0.100,.
1986/01/18,03:52:41,1093.700,-0.100,0.500,.
1986/01/18,03:52:46,410.400,-0.100,0.000,.
1986/01/18,03:52:51,-547.600,-0.100,-1.100,.
1986/01/18,03:52:56,-820.900,0.000,-1.700,.
1986/01/18,03:53:01,-136.900,0.000,-1.200,.
1986/01/18,03:53:06,820.400,-0.100,-0.100,.
1986/01/18,03:53:11,1093.700,-0.100,0.500,.
1986/01/18,03:53:16,410.400,-0.100,0.000,.
1986/01/18,03:53:21,-547.600,-0.100,-1.100,.
1986/01/18,03:53:26,-820.900,0.000,-1.700,.
1986/01/18,03:53:31,-136.900,0.000,-1.200,.
1986/01/18,03:53:36,820.400,-0.100,-0.100,.
1986/01/18,03:53:41,1093.700,-0.100,0.500,.
1986/01/18,03:53:46,410.400,-0.100,0.000,.
1986/01/18,03:53:51,-547.600,-0.100,-1.100,.
1986/01/18,03:53:56,-820.900,0.000,-1.700,.
1986/01/18,03:54:01,-136.900,0.000,-1.200,.
1986/01/18,03:54:06,820.400,-0.100,-0.100,.
1986/01/18,03:54:11,1093.700,-0.100,0.500,.
1986/01/18,03:54:16,410.400,-0.100,0.000,.
1986/01/18,03:54:21,-547.600,-0.100,-1.100,.
1986/01/18,03:54:26,-820.900,0.000,-1.700,.
1986/01/18,03:54:31,-136.900,0.000,-1.200,.
1986/01/18,03:54:36,820.400,-0.100,-0.100,.
1986/01/18,03:54:41,1093.700,-0.100,0.500,.
1986/01/18,03:54:46,410.400,-0.100,0.000,.
1986/01/18,03:54:51,-547.600,-0.100,-1.100,.
1986/01/18,03:54:56,-820.900,0.000,-1.700,.
1986/01/18,03:55:01,-136.900,0.000,-1.200,.
1986/01/18,03:55:06,820.400,-0.100,-0.100,.
1986/01/18,03:55:11,1093.700,-0.100,0.500,.
1986/01/18,03:55:16,410.400,-0.100,0.000,.
1986/01/18,03:55:21,-547.600,-0.100,-1.100,.
1986/01/18,03:55:26,-820.900,0.000,-1.700,.
1986/01/18,03:55:31,-136.900,0.000,-1.200,.
1986/01/18,03:55:36,820.400,-0.100,-0.100,.
1986/01/18,03:55:41,1093.700,-0.100,0.500,.
1986/01/18,03:55:46,410.400,-0.100,0.000,.
1986/01/18,03:55:51,-547.600,-0.100,-1.100,.
1986/01/18,03:55:56,-820.900,0.000,-1.700,.
1986/01/18,03:56:01,-136.900,0.000,-1.200,.
1986/01/18,03:56:06,820.400,-0.100,-0.100,.
1986/01/18,03:56:11,1093.700,-0.100,0.500,.
1986/01/18,03:56:16,410.400,-0.100,0.000,.
1986/01/18,03:56:21,-547.600,-0.100,-1.100,.
1986/01/18,03:56:26,-820.900,0.000,-1.700,.
1986/01/18,03:56:31,-136.900,0.000,-1.200,.
1986/01/18,03:56:36,820.400,-0.100,-0.100,.
1986/01/18,03:56:41,1093.700,-0.100,0.500,.
1986/01/18,03:56:46,410.400,-0.100,0.000,.
1986/01/18,03:56:51,-547.600,-0.100,-1.100,.
1986/01/18,03:56:56,-820.900,0.000,-1.700,.
1986/01/18,03:57:01,-136.900,0.000,-1.200,.
1986/01/18,03:57:06,820.400,-0.100,-0.100,.
1986/01/18,03:57:11,1093.700,-0.100,0.500,.
1986/01/18,03:57:16,410.400,-0.100,0.000,.
1986/01/18,03:57:21,-547.600,-0.100,-1.100,.
1986/01/18,03:57:26,-820.900,0.000,-1.700,.
1986/01/18,03:57:31,-136.900,0.000,-1.200,.
1986/01/18,03:57:36,820.400,-0.100,-0.100,.
1986/01/18,03:57:41,1093.700,-0.100,0.500,.
1986/01/18,03:57:46,410.400,-0.100,0.000,.
1986/01/18,03:57:51,-547.600,-0.100,-1.100,.
1986/01/18,03:57:56,-820.900,0.000,-1.700,.
1986/01/18,03:58:01,-136.900,0.000,-1.200,.
1986/01/18,03:58:06,820.400,-0.100,-0.100,.
1986/01/18,03:58:11,1093.700,-0.100,0.500,.
1986/01/18,03:58:16,410.400,-0.100,0.000,.
1986/01/18,03:58:21,-547.600,-0.100,-1.100,.
1986/01/18,03:58:26,-820.900,0.000,-1.700,.
1986/01/18,03:58:31,-136.900,0.000,-1.200,.
1986/01/18,03:58:36,820.400,-0.100,-0.100,.
1986/01/18,03:58:41,1093.700,-0.100,0.500,.
1986/01/18,03:58:46,410.400,-0.100,0.000,.
1986/01/18,03:58:51,-547.600,-0.100,-1.100,.
1986/01/18,03:58:56,-820.900,0.000,-1.700,.
1986/01/18,03:59:01,-136.900,0.000,-1.200,.
1986/01/18,03:59:06,820.400,-0.100,-0.100,.
1986/01/18,03:59:11,1093.700,-0.100,0.500,.
1986/01/18,03:59:16,410.400,-0.100,0.000,.
1986/01/18,03:59:21,-547.600,-0.100,-1.100,.
1986/01/18,03:59:26,-820.900,0.000,-1.700,.
1986/01/18,03:59:31,-136.900,0.000,-1.200,.
1986/01/18,03:59:36,820.400,-0.100,-0.100,.
1986/01/18,03:59:41,1093.700,-0.100,0.500,.
1986/01/18,03:59:46,410.400,-0.100,0.000,.
1986/01/18,03:59:51,-547.600,-0.100,-1.100,.
1986/01/18,03:59:56,-820.900,0.000,-1.700,.
1986/01/18,04:00:01,-136.900,0.000,-1.200,.
1986/01/18,04:00:06,820.400,-0.100,-0.100,.
1986/01/18,04:00:11,1093.700,-0.100,0.500,.
1986/01/18,04:00:16,410.400,-0.100,0.000,.
1986/01/18,04:00:21,-547.600,-0.100,-1.100,.
1986/01/18,04:00:26,-820.900,0.000,-1.700,.
1986/01/18,04:00:31,-136.900,0.000,-1.200,.
1986/01/18,04:00:36,820.400,-0.100,-0.100,.
1986/01/18,04:00:41,1093.700,-0.100,0.500,.
1986/01/18,04:00:46,410.400,-0.100,0.000,.
1986/01/18,04:00:51,-547.600,-0.100,-1.100,.
1986/01/18,04:00:56,-820.900,0.000,-1.700,.
1986/01/18,04:01:01,-136.900,0.000,-1.200,.
1986/01/18,04:01:06,820.400,-0.100,-0.100,.
1986/01/18,04:01:11,1093.700,-0.100,0.500,.
1986/01/18,04:01:16,410.400,-0.100,0.000,.
1986/01/18,04:01:21,-547.600,-0.100,-1.100,.
1986/01/18,04:01:26,-820.900,0.000,-1.700,.
1986/01/18,04:01:31,-136.900,0.000,-1.200,.
1986/01/18,04:01:36,820.400,-0.100,-0.100,.
1986/01/18,04:01:41,1093.700,-0.100,0.500,.
1986/01/18,04:01:46,410.400,-0.100,0.000,.
1986/01/18,04:01:51,-547.600,-0.100,-1.100,.
1986/01/18,04:01:56,-820.900,0.000,-1.700,.
1986/01/18,04:02:01,-136.900,0.000,-1.200,.
1986/01/18,04:02:06,820.400,-0.100,-0.100,.
1986/01/18,04:02:11,1093.700,-0.100,0.500,.
1986/01/18,04:02:16,410.400,-0.100,0.000,.
1986/01/18,04:02:21,-547.600,-0.100,-1.100,.
1986/01/18,04:02:26,-820.900,0.000,-1.700,.
1986/01/18,04:02:31,-136.900,0.000,-1.200,.
1986/01/18,04:02:36,820.400,-0.100,-0.100,.
1986/01/18,04:02:41,1093.700,-0.100,0.500,.
1986/01/18,04:02:46,410.400,-0.100,0.000,.
1986/01/18,04:02:51,-547.600,-0.100,-1.100,.
1986/01/18,04:02:56,-820.900,0.000,-1.700,.
1986/01/18,04:03:01,-136.900,0.000,-1.200,.
1986/01/18,04:03:06,820.400,-0.100,-0.100,.
1986/01/18,04:03:11,1093.700,-0.100,0.500,.
1986/01/18,04:03:16,410.400,-0.100,0.000,.
1986/01/18,04:03:21,-547.600,-0.100,-1.100,.
1986/01/18,04:03:26,-820.900,0.000,-1.700,.
1986/01/18,04:03:31,-136.900,0.000,-1.200,.
1986/01/18,04:03:36,820.400,-0.100,-0.100,.
1986/01/18,04:03:41,1093.700,-0.100,0.500,.
1986/01/18,04:03:46,410.400,-0.100,0.000,.
1986/01/18,04:03:51,-547.600,-0.100,-1.100,.
1986/01/18,04:03:56,-820.900,0.000,-1.700,.
1986/01/18,04:04:01,-136.900,0.000,-1.200,.
1986/01/18,04:04:06,820.400,-0.100,-0.100,.
1986/01/18,04:04:11,1093.700,-0.100,0.500,.
1986/01/18,04:04:16,410.400,-0.100,0.000,.
1986/01/18,04:04:21,-547.600,-0.100,-1.100,.
1986/01/18,04:04:26,-820.900,0.000,-1.700,.
1986/01/18,04:04:31,-136.900,0.000,-1.200,.
1986/01/18,04:04:36,820.400,-0.100,-0.100,.
1986/01/18,04:04:41,1093.700,-0.100,0.500,.
1986/01/18,04:04:46,410.400,-0.100,0.000,.
1986/01/18,04:04:51,-547.600,-0.100,-1.100,.
1986/01/18,04:04:56,-820.900,0.000,-1.700,.
1986/01/18,04:05:01,-136.900,0.000,-1.200,.
1986/01/18,04:05:06,820.400,-0.100,-0.100,.
1986/01/18,04:05:11,1093.700,-0.100,0.500,.
1986/01/18,04:05:16,410.400,-0.100,0.000,.
1986/01/18,04:05:21,-547.600,-0.100,-1.100,.
1986/01/18,04:05:26,-820.900,0.000,-1.700,.
1986/01/18,04:05:31,-136.900,0.000,-1.200,.
1986/01/18,04:05:36,820.400,-0.100,-0.100,.
1986/01/18,04:05:41,1093.700,-0.100,0.500,.
1986/01/18,04:05:46,410.400,-0.100,0.000,.
1986/01/18,04:05:51,-547.600,-0.100,-1.100,.
1986/01/18,04:05:56,-820.900,0.000,-1.700,.
1986/01/18,04:06:01,-136.900,0.000,-1.200,.
1986/01/18,04:06:06,820.400,-0.100,-0.100,.
1986/01/18,04:06:11,1093.700,-0.100,0.500,.
1986/01/18,04:06:16,410.400,-0.100,0.000,.
1986/01/18,04:06:21,-547.600,-0.100,-1.100,.
1986/01/18,04:06:26,-820.900,0.000,-1.700,.
1986/01/18,04:06:31,-136.900,0.000,-1.200,.
1986/01/18,04:06:36,820.400,-0.100,-0.100,.
1986/01/18,04:06:41,1093.700,-0.100,0.500,.
1986/01/18,04:06:46,410.400,-0.100,0.000,.
1986/01/18,04:06:51,-547.600,-0.100,-1.100,.
1986/01/18,04:06:56,-820.900,0.000,-1.700,.
1986/01/18,04:07:01,-136.900,0.000,-1.200,.
1986/01/18,04:07:06,820.400,-0.100,-0.100,.
1986/01/18,04:07:11,1093.700,-0.100,0.500,.
1986/01/18,04:07:16,410.400,-0.100,0.000,.
1986/01/18,04:07:21,-547.600,-0.100,-1.100,.
1986/01/18,04:07:26,-820.900,0.000,-1.700,.
1986/01/18,04:07:31,-136.900,0.000,-1.200,.
1986/01/18,04:07:36,820.400,-0.100,-0.100,.
1986/01/18,04:07:41,1093.700,-0.100,0.500,.
1986/01/18,04:07:46,410.400,-0.100,0.000,.
1986/01/18,04:07:51,-547.600,-0.100,-1.100,.
1986/01/18,04:07:56,-820.900,0.000,-1.700,.
1986/01/18,04:08:01,-136.900,0.000,-1.200,.
1986/01/18,04:08:06,820.400,-0.100,-0.100,.
1986/01/18,04:08:11,1093.700,-0.100,0.500,.
1986/01/18,04:08:16,410.400,-0.100,0.000,.
1986/01/18,04:08:21,-547.600,-0.100,-1.100,.
1986/01/18,04:08:26,-820.900,0.000,-1.700,.
1986/01/18,04:08:31,-136.900,0.000,-1.200,.
1986/01/18,04:08:36,820.400,-0.100,-0.100,.
1986/01/18,04:08:41,1093.700,-0.100,0.500,.
1986/01/18,04:08:46,410.400,-0.100,0.000,.
1986/01/18,04:08:51,-547.600,-0.100,-1.100,.
1986/01/18,04:08:56,-820.900,0.000,-1.700,.
1986/01/18,04:09:01,-136.900,0.000,-1.200,.
1986/01/18,04:09:06,820.400,-0.100,-0.100,.
1986/01/18,04:09:11,1093.700,-0.100,0.500,.
1986/01/18,04:09:16,410.400,-0.100,0.000,.
1986/01/18,04:09:21,-547.600,-0.100,-1.100,.
1986/01/18,04:09:26,-820.900,0.000,-1.700,.
1986/01/18,04:09:31,-136.900,0.000,-1.200,.
1986/01/18,04:09:36,820.400,-0.100,-0.100,.
1986/01/18,04:09:41,1093.700,-0.100,0.500,.
1986/01/18,04:09:46,410.400,-0.100,0.000,.
1986/01/18,04:09:51,-547.600,-0.100,-1.100,.
1986/01/18,04:09:56,-820.900,0.000,-1.700,.
1986/01/18,04:10:01,-136.900,0.000,-1.200,.
1986/01/18,04:10:06,820.400,-0.100,-0.100,.
1986/01/18,04:10:11,1093.700,-0.100,0.500,.
1986/01/18,04:10:16,410.400,-0.100,0.000,.
1986/01/18,04:10:21,-547.600,-0.100,-1.100,.
1986/01/18,04:10:26,-820.900,0.000,-1.700,.
1986/01/18,04:10:31,-136.900,0.000,-1.200,.
1986/01/18,04:10:36,820.400,-0.100,-0.100,.
1986/01/18,04:10:41,1093.700,-0.100,0.500,.
1986/01/18,04:10:46,410.400,-0.100,0.000,.
1986/01/18,04:10:51,-547.600,-0.100,-1.100,.
1986/01/18,04:10:56,-820.900,0.000,-1.700,.
1986/01/18,04:11:01,-136.900,0.000,-1.200,.
1986/01/18,04:11:06,820.400,-0.100,-0.100,.
1986/01/18,04:11:11,1093.700,-0.100,0.500,.
1986/01/18,04:11:16,410.400,-0.100,0.000,.
1986/01/18,04:11:21,-547.600,-0.100,-1.100,.
1986/01/18,04:11:26,-820.900,0.000,-1.700,.
1986/01/18,04:11:31,-136.900,0.000,-1.200,.
1986/01/18,04:11:36,820.400,-0.100,-0.100,.
1986/01/18,04:11:41,1093.700,-0.100,0.500,.
1986/01/18,04:11:46,410.400,-0.100,0.000,.
1986/01/18,04:11:51,-547.600,-0.100,-1.100,.
1986/01/18,04:11:56,-820.900,0.000,-1.700,.
1986/01/18,04:12:01,-136.900,0.000,-1.200,.
1986/01/18,04:12:06,820.400,-0.100,-0.100,.
1986/01/18,04:12:11,1093.700,-0.100,0.500,.
1986/01/18,04:12:16,410.400,-0.100,0.000,.
1986/01/18,04:12:21,-547.600,-0.100,-1.100,.
1986/01/18,04:12:26,-820.900,0.000,-1.700,.
1986/01/18,04:12:31,-136.900,0.000,-1.200,.
1986/01/18,04:12:36,820.400,-0.100,-0.100,.
1986/01/18,04:12:41,1093.700,-0.100,0.500,.
1986/01/18,04:12:46,410.400,-0.100,0.000,.
1986/01/18,04:12:51,-547.600,-0.100,-1.100,.
1986/01/18,04:12:56,-820.900,0.000,-1.700,.
1986/01/18,04:13:01,-136.900,0.000,-1.200,.
1986/01/18,04:13:06,820.400,-0.100,-0.100,.
1986/01/18,04:13:11,1093.700,-0.100,0.500,.
1986/01/18,04:13:16,410.400,-0.100,0.000,.
1986/01/18,04:13:21,-547.600,-0.100,-1.100,.
1986/01/18,04:13:26,-820.900,0.000,-1.700,.
1986/01/18,04:13:31,-136.900,0.000,-1.200,.
1986/01/18,04:13:36,820.400,-0.100,-0.100,.
1986/01/18,04:13:41,1093.700,-0.100,0.500,.
1986/01/18,04:13:46,410.400,-0.100,0.000,.
1986/01/18,04:13:51,-547.600,-0.100,-1.100,.
1986/01/18,04:13:56,-820.900,0.000,-1.700,.
1986/01/18,04:14:01,-136.900,0.000,-1.200,.
1986/01/18,04:14:06,820.400,-0.100,-0.100,.
1986/01/18,04:14:11,1093.700,-0.100,0.500,.
1986/01/18,04:14:16,410.400,-0.100,0.000,.
1986/01/18,04:14:21,-547.600,-0.100,-1.100,.
1986/01/18,04:14:26,-820.900,0.000,-1.700,.
1986/01/18,04:14:31,-136.900,0.000,-1.200,.
1986/01/18,04:14:36,820.400,-0.100,-0.100,.
1986/01/18,04:14:41,1093.700,-0.100,0.500,.
1986/01/18,04:14:46,410.400,-0.100,0.000,.
1986/01/18,04:14:51,-547.600,-0.100,-1.100,.
1986/01/18,04:14:56,-820.900,0.000,-1.700,.
1986/01/18,04:15:01,-136.900,0.000,-1.200,.
1986/01/18,04:15:06,820.400,-0.100,-0.100,.
1986/01/18,04:15:11,1093.700,-0.100,0.500,.
1986/01/18,04:15:16,410.400,-0.100,0.000,.
1986/01/18,04:15:21,-547.600,-0.100,-1.100,.
1986/01/18,04:15:26,-820.900,0.000,-1.700,.
1986/01/18,04:15:31,-136.900,0.000,-1.200,.
1986/01/18,04:15:36,820.400,-0.100,-0.100,.
